Time (s),Channel 2 (V)
3.300099990999909e-05,1.978316502695823
3.303099990999911e-05,1.979648089163085
3.30609999099991e-05,1.979315192546269
3.30909999099991e-05,1.979648089163085
3.31209999099991e-05,1.978982295929454
3.31509999099991e-05,1.979315192546269
3.31809999099991e-05,1.978982295929454
3.321099990999909e-05,1.978982295929454
3.324099990999911e-05,1.9799809857799
3.32709999099991e-05,1.978316502695823
3.33009999099991e-05,1.978649399312638
3.33309999099991e-05,1.979315192546269
3.33609999099991e-05,1.979315192546269
3.33909999099991e-05,1.979648089163085
3.342099990999909e-05,1.979648089163085
3.345099990999911e-05,1.979315192546269
3.34809999099991e-05,1.978649399312638
3.35109999099991e-05,1.979315192546269
3.35409999099991e-05,1.979648089163085
3.35709999099991e-05,1.979315192546269
3.36009999099991e-05,1.980646779013531
3.363099990999909e-05,1.9799809857799
3.366099990999911e-05,1.980313882396716
3.36909999099991e-05,1.980646779013531
3.37209999099991e-05,1.979648089163085
3.37509999099991e-05,1.9799809857799
3.37809999099991e-05,1.9799809857799
3.38109999099991e-05,1.980646779013531
3.384099990999909e-05,1.980313882396716
3.387099990999911e-05,1.9799809857799
3.39009999099991e-05,1.980646779013531
3.39309999099991e-05,1.9799809857799
3.39609999099991e-05,1.979648089163085
3.39909999099991e-05,1.980646779013531
3.40209999099991e-05,1.980646779013531
3.405099990999909e-05,1.981312572247162
3.40809999099991e-05,1.980313882396716
3.41109999099991e-05,1.978982295929454
3.41409999099991e-05,1.981645468863978
3.41709999099991e-05,1.980313882396716
3.42009999099991e-05,1.980313882396716
3.423099990999909e-05,1.981312572247162
3.426099990999911e-05,1.979648089163085
3.42909999099991e-05,1.980646779013531
3.43209999099991e-05,1.981312572247162
3.43509999099991e-05,1.980979675630347
3.43809999099991e-05,1.979648089163085
3.44109999099991e-05,1.980979675630347
3.444099990999909e-05,1.980979675630347
3.447099990999911e-05,1.980979675630347
3.45009999099991e-05,1.980646779013531
3.45309999099991e-05,1.980646779013531
3.45609999099991e-05,1.981312572247162
3.45909999099991e-05,1.980646779013531
3.46209999099991e-05,1.980979675630347
3.465099990999909e-05,1.980646779013531
3.468099990999911e-05,1.981312572247162
3.47109999099991e-05,1.980646779013531
3.47409999099991e-05,1.9799809857799
3.47709999099991e-05,1.981312572247162
3.48009999099991e-05,1.981312572247162
3.48309999099991e-05,1.981645468863978
3.486099990999909e-05,1.980979675630347
3.489099990999911e-05,1.981312572247162
3.49209999099991e-05,1.981312572247162
3.49509999099991e-05,1.981312572247162
3.49809999099991e-05,1.982977055331239
3.50109999099991e-05,1.982311262097608
3.50409999099991e-05,1.982311262097608
3.507099990999909e-05,1.982644158714424
3.510099990999911e-05,1.981645468863978
3.51309999099991e-05,1.981978365480793
3.51609999099991e-05,1.982311262097608
3.51909999099991e-05,1.981312572247162
3.52209999099991e-05,1.981978365480793
3.52509999099991e-05,1.981978365480793
3.528099990999909e-05,1.982311262097608
3.53109999099991e-05,1.981978365480793
3.53409999099991e-05,1.982311262097608
3.53709999099991e-05,1.981645468863978
3.54009999099991e-05,1.981645468863978
3.54309999099991e-05,1.981978365480793
3.54609999099991e-05,1.981978365480793
3.549099990999911e-05,1.982311262097608
3.55209999099991e-05,1.981978365480793
3.55509999099991e-05,1.981312572247162
3.55809999099991e-05,1.982644158714424
3.56109999099991e-05,1.982644158714424
3.56409999099991e-05,1.982311262097608
3.567099990999909e-05,1.981978365480793
3.570099990999911e-05,1.982977055331239
3.57309999099991e-05,1.982644158714424
3.57609999099991e-05,1.981645468863978
3.57909999099991e-05,1.982311262097608
3.58209999099991e-05,1.983309951948055
3.58509999099991e-05,1.982977055331239
3.588099990999909e-05,1.982311262097608
3.591099990999911e-05,1.982977055331239
3.59409999099991e-05,1.982644158714424
3.59709999099991e-05,1.982644158714424
3.60009999099991e-05,1.982977055331239
3.60309999099991e-05,1.982644158714424
3.60609999099991e-05,1.981978365480793
3.609099990999909e-05,1.982311262097608
3.612099990999911e-05,1.982644158714424
3.61509999099991e-05,1.98364284856487
3.61809999099991e-05,1.981978365480793
3.62109999099991e-05,1.982977055331239
3.62409999099991e-05,1.982311262097608
3.62709999099991e-05,1.981978365480793
3.630099990999909e-05,1.981978365480793
3.633099990999911e-05,1.983309951948055
3.63609999099991e-05,1.982644158714424
3.63909999099991e-05,1.982977055331239
3.64209999099991e-05,1.984308641798501
3.64509999099991e-05,1.983309951948055
3.64809999099991e-05,1.983309951948055
3.651099990999909e-05,1.98364284856487
3.654099990999911e-05,1.982977055331239
3.65709999099991e-05,1.98364284856487
3.66009999099991e-05,1.983309951948055
3.66309999099991e-05,1.984308641798501
3.66609999099991e-05,1.982977055331239
3.66909999099991e-05,1.982644158714424
3.672099990999911e-05,1.983309951948055
3.67509999099991e-05,1.984308641798501
3.67809999099991e-05,1.983975745181686
3.68109999099991e-05,1.984641538415317
3.68409999099991e-05,1.983975745181686
3.68709999099991e-05,1.98364284856487
3.690099990999909e-05,1.983975745181686
3.693099990999911e-05,1.98364284856487
3.69609999099991e-05,1.98364284856487
3.69909999099991e-05,1.983309951948055
3.70209999099991e-05,1.983975745181686
3.70509999099991e-05,1.984308641798501
